"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Lrr47",-0.221320529347147,4.10385244347107,-0.225970569289022,0.821787124964726,0.821787124964726,-4.61204799959425
"Ir7c",-0.136685914499332,1.77659284239309,-0.225958459592253,0.82179651200511,0.82179651200511,-4.61204809652137
"LanB1",0.164322981765392,3.5152021249193,0.225942252039684,0.821809075609779,0.821809075609779,-4.61204822623999
"CG8908",0.189609210394616,0.925268138917931,0.225791919220431,0.821925611282965,0.821925611282965,-4.61204942900001
"veil",-0.187563505985572,4.66890189671171,-0.225773377164184,0.821939985075058,0.821939985075058,-4.61204957729316
"CG14615",0.242810070333805,3.87326891367043,0.225603461995883,0.822071706056782,0.822071706056782,-4.61205093565196
"CycB",0.157114034252521,6.117416898432,0.225356591201838,0.82226309338288,0.82226309338288,-4.61205290740194
"Tes",-0.132547662085899,3.7988678058676,-0.225272716215583,0.822328120170424,0.822328120170424,-4.61205357681893
"QC",-0.227992999817449,3.7989981512872,-0.225264790827482,0.822334264647371,0.822334264647371,-4.61205364005961
"RYa-R",-0.106332438239892,0.529013016056206,-0.225248922870459,0.822346566954739,0.822346566954739,-4.61205376667139
"CG9313",0.108126355674057,1.27117994207154,0.225231785618441,0.822359853386901,0.822359853386901,-4.612053903401
"Vha100-5",-0.303328395191343,5.09664037445626,-0.225176690226692,0.822402568940566,0.822402568940566,-4.6120543429094
"CG11378",0.200155842685959,4.77320644026342,0.224980463587778,0.822554708151015,0.822554708151015,-4.61205590738236
"CG31226",-0.301403189734035,5.20993781866211,-0.224949419338894,0.822578778122952,0.822578778122952,-4.61205615476685
"exp",-0.142750594100431,1.7632330852938,-0.224876485402137,0.822635327681771,0.822635327681771,-4.61205673582666
"CG34408",0.13151023239321,2.84789751924409,0.224834035667972,0.822668241649552,0.822668241649552,-4.61205707393431
"Cda4",0.177618045200016,2.29066953416514,0.224779395824338,0.822710607849109,0.822710607849109,-4.61205750904119
"CG14353",-0.158806697841555,4.65370151767426,-0.224694935788818,0.822776096823228,0.822776096823228,-4.61205818140401
"CG8245",0.259888833097655,3.66892731877658,0.224428485931453,0.822982706060719,0.822982706060719,-4.61206030088515
"CG11585",-0.126904199730886,0.343318199242273,-0.224428046935709,0.822983046474956,0.822983046474956,-4.61206030437509
"mei-218",0.185696981200989,2.77952686779133,0.224427011561818,0.822983849343951,0.822983849343951,-4.61206031260608
"Swip-1",-0.279789776185151,4.50124750232898,-0.22430517588971,0.823078326757981,0.823078326757981,-4.61206128090838
"AttB",-0.433833120936911,4.81768089776719,-0.224291746328018,0.823088740865052,0.823088740865052,-4.61206138760918
"CG31029",-0.117182556513962,1.69737852171129,-0.224250706020933,0.823120566236792,0.823120566236792,-4.61206171364392
"CG2650",-0.168718481214644,2.4947417340014,-0.224069608215704,0.823261005004696,0.823261005004696,-4.61206315162059
"CG14406",-0.260546650464277,2.29032953061617,-0.223896418194603,0.823395316791571,0.823395316791571,-4.6120645257227
"CG9498",-0.263732157234442,3.54066839534519,-0.223879864501513,0.823408154736103,0.823408154736103,-4.6120646570054
"Sk2",-0.131188555176328,4.19893575990572,-0.223829069192967,0.823447548502984,0.823447548502984,-4.6120650597883
"nolo",0.145769595937855,0.884696930396715,0.223486607903746,0.82371315257082,0.82371315257082,-4.61206777296567
"Awh",-0.10987783048578,0.834862496520277,-0.223446400832047,0.823744337479276,0.823744337479276,-4.61206809123759
"ttv",0.11618076127063,2.3664192826018,0.223195461535627,0.82393897429509,0.82393897429509,-4.61207007633695
"CG7912",0.146377497391066,1.13544799445599,0.223020537895282,0.824074657378237,0.824074657378237,-4.61207145878486
"CG15435",0.174010278960623,2.98933976193359,0.222895824734588,0.824171396950513,0.824171396950513,-4.61207244375151
"CG15141",-0.267064219103723,4.18806793239766,-0.222892009058941,0.82417435679996,0.82417435679996,-4.61207247387851
"CG14421",0.0615085528063341,0.0459972000667979,0.222824365247215,0.824226829056548,0.824226829056548,-4.6120730078806
"Sulf1",0.109192966401155,3.06825248132793,0.222639891018216,0.824369932377238,0.824369932377238,-4.61207446335793
"CG32695",-0.390356219729211,5.30746020009412,-0.222556820220571,0.824434375336435,0.824434375336435,-4.61207511838286
"rdo",0.106809440019971,1.55515897901014,0.222399770471047,0.824556211462071,0.824556211462071,-4.61207635607589
"Roc2",-0.303280140570008,5.07885176060808,-0.222320241261135,0.824617910310599,0.824617910310599,-4.61207698250502
"Rabex-5",-0.150180001979862,2.96492030610789,-0.222272579267856,0.824654887066294,0.824654887066294,-4.61207735781798
"fidipidine",-0.174655533463377,4.19877404488678,-0.222252969132834,0.824670100963287,0.824670100963287,-4.61207751221408
"CG15705",0.151214466906107,1.07378144067882,0.222203371222296,0.824708580217588,0.824708580217588,-4.61207790265175
"E(spl)m2-BFM",-0.194260663158388,2.37553210238014,-0.222191391739755,0.824717874253172,0.824717874253172,-4.61207799694189
"CG18540",0.204451165873587,1.18986782549908,0.222127432263325,0.824767496323295,0.824767496323295,-4.61207850027923
"Or42a",0.108347953513348,0.248422770783469,0.222110192316761,0.824780871818064,0.824780871818064,-4.61207863592647
"l(2)k05819",0.16987960018399,3.36196177897257,0.222063001691957,0.824817484606942,0.824817484606942,-4.61207900717773
"Vps20",-0.199532467230152,4.95350664784011,-0.221902071155378,0.824942345286297,0.824942345286297,-4.61208027263539
"Git",-0.173393155915451,3.50126670793107,-0.221800553537534,0.825021111767896,0.825021111767896,-4.61208107043601
"ppk10",0.319575102974058,1.93312189643264,0.221572957498002,0.825197707726608,0.825197707726608,-4.61208285773069
"Galphao",0.152463257551509,2.36861821082349,0.221560085266434,0.825207695797407,0.825207695797407,-4.61208295876065
"CG4053",0.183710539484624,4.49368298033576,0.221507715879231,0.825248331561954,0.825248331561954,-4.61208336973064
"Tsp",0.131699116582979,3.72581611634304,0.221504149452798,0.825251098930084,0.825251098930084,-4.61208339771473
"Acp1",0.306105045390238,5.59494976912294,0.221369021638258,0.82535595296929,0.82535595296929,-4.61208445766867
"MED1",-0.142591078241605,3.04432459580892,-0.221324075361853,0.825390830271794,0.825390830271794,-4.61208481008803
"dup",-0.180250754696878,3.08563174113525,-0.22131861611001,0.825395066552698,0.825395066552698,-4.61208485288862
"CG6420",0.127519014212965,2.74851637684217,0.221305077213093,0.825405572514704,0.825405572514704,-4.61208495902919
"gem",0.21593313155358,4.16466120252776,0.221233676780939,0.825460978606022,0.825460978606022,-4.61208551867826
"CSN4",0.215012664617013,5.45336506600677,0.221151203437625,0.825524978278474,0.825524978278474,-4.61208616489451
"CG5742",-0.137805794973913,2.24363707227748,-0.22106348102611,0.825593052546603,0.825593052546603,-4.61208685197578
"gammaCOP",-0.15319117450447,5.34004903064341,-0.221016848230943,0.82562924103071,0.82562924103071,-4.61208721711404
"CG10086",0.209054143603836,2.69113991736889,0.220872097877361,0.825741574162549,0.825741574162549,-4.61208835003055
"CG15125",-0.109211552139184,0.889845013077069,-0.220782368914122,0.825811209913142,0.825811209913142,-4.61208905193978
"kraken",-0.2551506320381,6.09531193840449,-0.220726255987109,0.825854758052919,0.825854758052919,-4.6120894907413
"CG3065",-0.153178787121464,2.17824180203525,-0.220682065939508,0.825889053464375,0.825889053464375,-4.61208983622792
"eys",0.120527004174814,2.15329811509182,0.220668689996868,0.825899434453515,0.825899434453515,-4.6120899407901
"Tb",-0.0794116790448888,0.127549227398658,-0.220616691545596,0.825939790435223,0.825939790435223,-4.61209034721141
"CG30007",0.156405289093535,2.42900285466715,0.220490508129045,0.826037723292162,0.826037723292162,-4.61209133306713
"hec",-0.0921731601548504,0.47873885308589,-0.220467340361123,0.826055704446587,0.826055704446587,-4.61209151401296
"CG14340",0.165286246105595,0.39954955604158,0.220375750229043,0.826126791026343,0.826126791026343,-4.6120922291681
"CG5604",0.16427802143312,3.99594794866742,0.220369307659922,0.82613179140355,0.82613179140355,-4.61209227946187
"CG44098",0.161503043082798,2.26935982231661,0.220254156502706,0.826221166777542,0.826221166777542,-4.61209317813958
"CG8525",0.194543646876594,5.10231487112789,0.220151999176249,0.826300458818764,0.826300458818764,-4.61209397501686
"Tsp42Ee",-0.182124248042724,7.6605588154057,-0.220080901527418,0.826355644155587,0.826355644155587,-4.61209452939574
"CG13258",-0.117963014355762,0.394327963301198,-0.220067721132494,0.826365874752095,0.826365874752095,-4.6120946321493
"CG10680",0.291905334623233,3.93227437636489,0.220059851109758,0.826371983462513,0.826371983462513,-4.6120946935006
"CG4676",-0.354865336590195,2.4864695345091,-0.220057803248295,0.826373573014015,0.826373573014015,-4.61209470946447
"pgant5",-0.14583603389152,4.35479706151408,-0.220022663312863,0.82640084876941,0.82640084876941,-4.61209498337098
"Osi1",-0.0562720338078672,0.132020631358421,-0.219984817675887,0.826430224939537,0.826430224939537,-4.6120952783189
"CG11085",0.244303384597698,1.21370201717623,0.219977339861398,0.826436029324825,0.826436029324825,-4.61209533659085
"CG8628",0.406490747319282,5.73957583686087,0.219868166346731,0.826520772449554,0.826520772449554,-4.61209618711623
"CG3262",-0.118302182100209,5.90158730455177,-0.219688987004494,0.826659860251902,0.826659860251902,-4.61209758211484
"Snx1",-0.131532336613994,5.49427688009254,-0.219424954853465,0.826864825063231,0.826864825063231,-4.61209963566607
"Dcp-1",0.215095493481922,3.70597097168258,0.219422621110072,0.826866636772218,0.826866636772218,-4.61209965380614
"Eps-15",0.107828366462089,3.24009054142163,0.219340950793928,0.826930038869273,0.826930038869273,-4.6121002885041
"CG15873",0.105386985772996,0.630867844685955,0.21932218656727,0.826944606029455,0.826944606029455,-4.61210043429631
"bw",0.203211642221072,3.37908944891847,0.219321031082231,0.826945503064709,0.826945503064709,-4.61210044327366
"CG32425",-0.111741534305577,5.08567159693642,-0.219318949077036,0.826947119383977,0.826947119383977,-4.61210045944934
"sala",-0.196896908580142,0.489206317653386,-0.219228968326684,0.827016974687889,0.827016974687889,-4.61210115838864
"CG7544",-0.237627678715693,3.36670600015014,-0.219215090290288,0.827027748832497,0.827027748832497,-4.61210126616295
"CG45002",-0.112448504952364,1.04459780003451,-0.219077417749167,0.827134632021547,0.827134632021547,-4.61210233493416
"Prat2",-0.194105561311008,6.18685181701633,-0.218946192332432,0.827236512969228,0.827236512969228,-4.6121033530319
"RnrS",-0.18070010323703,5.51302094086921,-0.218943908959938,0.827238285762941,0.827238285762941,-4.6121033707418
"CG14613",-0.18469942087954,3.18019492729084,-0.218932025115754,0.827247512307174,0.827247512307174,-4.61210346291027
"CG17260",-0.137375124447853,1.94847397249351,-0.218925066996755,0.82725291455965,0.82725291455965,-4.61210351687358
"CG5721",-0.154969751205877,4.85807646991387,-0.218870148630091,0.827295553226083,0.827295553226083,-4.61210394272994
"CG30099",0.137483086154901,1.02042727246408,0.218850380480739,0.827310901360905,0.827310901360905,-4.61210409599304
"CG15128",-0.137714983073887,1.7238251315177,-0.21879239276982,0.827355923828588,0.827355923828588,-4.61210454549396
"Lap1",0.189078418986503,2.96997799941778,0.218752837336265,0.82738663555053,0.82738663555053,-4.61210485204598
"CG2224",-0.140973548177857,2.63124488858916,-0.218746451106813,0.827391593986897,0.827391593986897,-4.61210490153365
"CG16799",-0.201038982472699,5.16741886367678,-0.21873914896106,0.827397263573335,0.827397263573335,-4.61210495811711
"CG32302",-0.235323925355941,2.96833921915912,-0.218729588834591,0.827404686331841,0.827404686331841,-4.61210503219454
"Cul2",-0.131124573720177,3.78051684311106,-0.218569876568777,0.827528693872969,0.827528693872969,-4.61210626926049
"Mekk1",0.134768412601992,3.47196510840701,0.218508421899953,0.827576411114345,0.827576411114345,-4.61210674502306
"loj",-0.149717186770789,6.94210037460012,-0.218496534294521,0.82758564146815,0.82758564146815,-4.61210683703772
"CG3436",-0.319128864884402,4.02287517905471,-0.218424868041758,0.827641288585699,0.827641288585699,-4.61210739165644
"CG42336",-0.17748918307896,6.10567321558753,-0.218375513205423,0.82767961193869,0.82767961193869,-4.61210777350353
"ocm",0.130118004633088,2.50443346663308,0.218287459362391,0.827747985576898,0.827747985576898,-4.6121084545422
"CG12309",0.134830051176063,1.91187589338312,0.21823838932761,0.827786088940582,0.827786088940582,-4.6121088339478
"CG5028",0.163472912364659,6.31289527576503,0.218214880419451,0.827804343984793,0.827804343984793,-4.61210901568665
"Spn77Ba",-0.163236538105524,3.25254513960402,-0.218065268863563,0.827920521976857,0.827920521976857,-4.61211017182164
"CG5447",-0.226553090299763,3.67628105974064,-0.218021648822502,0.827954395007465,0.827954395007465,-4.61211050874997
"CG7227",-0.314291581757706,3.14580026212491,-0.2179996277992,0.827971495500218,0.827971495500218,-4.61211067881841
"mei-P22",-0.0899037090850492,0.193282733543445,-0.217868054769974,0.828073670667189,0.828073670667189,-4.61211169460023
"E(spl)mdelta-HLH",-0.151603650177755,1.49578998518464,-0.217804545837514,0.828122990617742,0.828122990617742,-4.61211218468859
"CG15432",-0.234750843663895,3.17324758561004,-0.217782260748854,0.828140296999967,0.828140296999967,-4.61211235662531
"CG11920",-0.15462589062987,3.45956966899667,-0.217639820811551,0.828250916471126,0.828250916471126,-4.61211345518112
"CG4065",0.164688976682604,3.52188917237113,0.217606262128921,0.828276978794178,0.828276978794178,-4.61211371389521
"ken",0.0997755554888298,1.95572206899354,0.217595399453311,0.828285414999745,0.828285414999745,-4.61211379763034
"HipHop",-0.191954807527197,4.94558298988832,-0.217556992329521,0.828315243023716,0.828315243023716,-4.61211409365894
"Cpr49Ac",-0.257943447988471,6.0104315272366,-0.217353186428315,0.82847352848485,0.82847352848485,-4.61211566365076
"Decay",0.228568868086212,4.89793388409158,0.217318692428805,0.828500318885259,0.828500318885259,-4.61211592922547
"CG18735",-0.0927637009225257,0.205312096008074,-0.217158121317946,0.828625032071238,0.828625032071238,-4.61211716493404
"CG4681",-0.109429621291264,1.34776882227703,-0.217040804802817,0.828716152839565,0.828716152839565,-4.61211806719168
"Kank",0.153366127821267,3.83297710510248,0.217030434153059,0.828724207927306,0.828724207927306,-4.61211814692686
"dmpd",-0.188051512266162,3.92792615373926,-0.216993608191953,0.828752811524148,0.828752811524148,-4.61211843003407
"dgt1",-0.148096498020436,2.69350190083061,-0.216945268596102,0.828790358384959,0.828790358384959,-4.612118801582
"CG31950",-0.289648282500706,5.77989707761861,-0.2169216144866,0.828808731409354,0.828808731409354,-4.61211898336218
"CG3645",-0.132235521537559,2.45045316670743,-0.216743198993217,0.828947316413974,0.828947316413974,-4.61212035383564
"CG8170",0.120071031894377,0.905518833269579,0.216702632192865,0.828978827607906,0.828978827607906,-4.6121206652868
"CG14043",-0.161306106609882,4.16420042324095,-0.216600994597854,0.829057778174785,0.829057778174785,-4.61212144535288
"snRNP-U1-C",0.12673824419999,5.8607208900492,0.216558891658998,0.829090483624402,0.829090483624402,-4.61212176838497
"GalNAc-T1",-0.218538942944868,4.84541253569554,-0.216533248461057,0.829110403339388,0.829110403339388,-4.61212196510005
"CG10205",-0.200728549952172,2.82750849529197,-0.21652726761921,0.829115049291812,0.829115049291812,-4.61212201097717
"Gyc32E",0.154382226136136,1.16969656440218,0.216372384831958,0.829235365253034,0.829235365253034,-4.61212319859304
"Kmn1",-0.288702720172593,2.96966084478563,-0.216270535217477,0.829314486237564,0.829314486237564,-4.61212397909712
"CG15073",0.17504164028938,2.76867380296979,0.216255802153994,0.829325931635393,0.829325931635393,-4.61212409197064
"Spn",0.160026021795764,3.32402784722119,0.216198312474673,0.829370592913717,0.829370592913717,-4.61212453233943
"CG33223",0.192103501860165,1.18911073266686,0.216175153658694,0.82938858416816,0.82938858416816,-4.61212470970208
"tej",-0.162271200113595,2.29250175061422,-0.216032395172558,0.829499490133244,0.829499490133244,-4.61212580260464
"l(3)04053",0.18879834792652,4.36657713116619,0.216027431988754,0.829503345985122,0.829503345985122,-4.61212584058785
"CG3714",0.135611037727645,4.60946879332507,0.216007430381,0.829518885092729,0.829518885092729,-4.61212599365121
"Rbcn-3B",0.107324446333256,2.30275979553218,0.215957047856576,0.829558027220628,0.829558027220628,-4.61212637914347
"CG14957",-0.561068131149155,3.06938646925391,-0.215878877555516,0.829618758494449,0.829618758494449,-4.61212697707102
"CG10424",-0.181421086625813,6.71813368598127,-0.215808646024876,0.829673322943851,0.829673322943851,-4.61212751409039
"CG11345",0.255638784103635,1.47695211897832,0.215609786133089,0.829827826185813,0.829827826185813,-4.61212903370979
"SmydA-2",0.149204634173465,2.07512110820717,0.215602986558523,0.829833109201282,0.829833109201282,-4.61212908564511
"Saf6",-0.163997133220108,3.02747075643066,-0.215569200473852,0.829859359843321,0.829859359843321,-4.6121293436798
"CG14491",-0.0549909377421832,0.05726231770685,-0.215478503100543,0.829929829583093,0.829929829583093,-4.6121300361639
"fend",0.142859402787924,1.9592553230731,0.215469824185673,0.829936572970198,0.829936572970198,-4.61213010241311
"Uba1",0.140591251588689,5.48543244819008,0.215442805497839,0.829957566168395,0.829957566168395,-4.61213030863917
"CG13972",-0.103057694298932,0.374411386736155,-0.215434850813016,0.829963746887183,0.829963746887183,-4.61213036935013
"CG15554",0.219333054724541,0.952200324868891,0.215432439394122,0.82996562054016,0.82996562054016,-4.61213038775388
"mle",0.127403882992338,2.30827464328206,0.215420473190935,0.829974918197821,0.829974918197821,-4.61213047907593
"Cyp4p3",-0.151729457640579,3.456621640549,-0.215355362437138,0.830025509231026,0.830025509231026,-4.61213097589062
"CG30394",0.223527197891796,2.36420197480103,0.215339225276142,0.830038047910524,0.830038047910524,-4.61213109899886
"thr",-0.164839075948232,2.4578417592044,-0.215204846148619,0.830142463081863,0.830142463081863,-4.61213212380171
"cl",-0.211316148934142,8.93092849692682,-0.215108987087544,0.830216949286249,0.830216949286249,-4.61213285445255
"Dysb",-0.156697906860528,3.82486986289143,-0.215094970863351,0.830227840565709,0.830227840565709,-4.61213296125891
"CG13937",0.152979257916104,2.00267224384365,0.214971573722012,0.830323727505139,0.830323727505139,-4.61213390126946
"cuff",0.197037500791238,0.742847428071068,0.214869415405182,0.830403112558081,0.830403112558081,-4.61213467908036
"CG12971",-0.0319621192430093,0.113826419980995,-0.214814636651358,0.830445680687492,0.830445680687492,-4.61213509600178
"Smox",0.17676587535594,3.18787406911496,0.214814174417506,0.830446039887861,0.830446039887861,-4.6121350995194
"snRNP-U1-70K",-0.139068870629757,4.78991511368773,-0.214798459238369,0.830458252122059,0.830458252122059,-4.61213521910788
"Pc",-0.152923128735339,2.18799273300858,-0.214723556532009,0.830516459438021,0.830516459438021,-4.61213578897831
"CG12895",-0.192170932660483,4.79369958429245,-0.214715637986958,0.830522613039443,0.830522613039443,-4.61213584921214
"CG3345",-0.111157900216674,1.22301636160918,-0.214712627263597,0.830524952713388,0.830524952713388,-4.61213587211316
"CG31028",-0.111274039099442,1.51933109399152,-0.214661009023612,0.830565066185538,0.830565066185538,-4.6121362646967
"TpnC4",-0.147313003228215,5.00095601500774,-0.2145365321299,0.83066180129066,0.83066180129066,-4.61213721102074
"CG8768",-0.181055552090839,5.12111878818735,-0.214482160214771,0.830704056321781,0.830704056321781,-4.61213762420633
"PGRP-SA",-0.219519228099419,3.10670101804687,-0.214417037397297,0.830754667052446,0.830754667052446,-4.61213811895312
"NetB",-0.175547455058041,1.70508459888797,-0.214358027278066,0.830800527867062,0.830800527867062,-4.61213856713146
"Cpr76Bc",-0.0914290210331874,0.220966930337925,-0.214313798838426,0.8308349012085,0.8308349012085,-4.61213890296312
"Or59b",-0.0488846935997698,0.180311992718124,-0.214272593567554,0.83086692530824,0.83086692530824,-4.6121392157773
"NimB2",0.182267227905243,5.61765417942859,0.214215926986981,0.830910966166098,0.830910966166098,-4.61213964586962
"CG13566",0.305875427299522,3.16196030960867,0.214113652646625,0.830990454414869,0.830990454414869,-4.61214042183189
"CG9485",0.173979163387158,4.81605908655032,0.214049270018571,0.831040493894123,0.831040493894123,-4.61214091011756
"NAT1",0.192398521207944,6.0972408343113,0.21400666060862,0.831073611172025,0.831073611172025,-4.61214123319193
"CG13008",0.119871635634586,0.96418299634636,0.213956255265004,0.831112788071721,0.831112788071721,-4.61214161529398
"CG12869",0.0969151372478924,0.301946270715165,0.213907601049806,0.831150604334973,0.831150604334973,-4.61214198403629
"CG16786",0.135832623730165,1.48211100592178,0.213890119840005,0.831164191621497,0.831164191621497,-4.61214211650307
"CG11836",-0.158961787947623,2.05833777866397,-0.213669145793004,0.831335948334017,0.831335948334017,-4.61214379003944
"CG34297",0.0358327787567151,0.0307153523647097,0.213595962469025,0.831392833416329,0.831392833416329,-4.61214434390935
"CG1542",0.157903415134368,4.26536253093198,0.213582450294844,0.831403336469471,0.831403336469471,-4.61214444615221
"twi",-0.106963855487538,0.616806357085207,-0.213456019911993,0.831501612667278,0.831501612667278,-4.61214540250289
"CG31898",-0.234209998200278,3.57120690877282,-0.213324313809049,0.831603992613364,0.831603992613364,-4.61214639815953
"Pask",0.103165953179736,0.746748794107706,0.213247862180742,0.831663422580784,0.831663422580784,-4.61214697582848
"Phax",-0.181961071184813,3.00699811479076,-0.213215129974614,0.831688867386843,0.831688867386843,-4.61214722309005
"lbl",-0.141787258109122,1.24658138246007,-0.213161184493024,0.83173080300043,0.83173080300043,-4.61214763051567
"ATPsyngamma",0.178751709102736,8.19282339683339,0.213080691465159,0.83179337679422,0.83179337679422,-4.61214823825155
"RhoGDI",-0.115292541691046,7.58241343808674,-0.212871943797102,0.831955658435437,0.831955658435437,-4.6121498132643
"CG44247",0.204289614211959,2.2563903705213,0.2128656389291,0.831960559989723,0.831960559989723,-4.61214986081091
"CG11391",-0.171024519201771,2.04585438022182,-0.212846236357096,0.831975644052256,0.831975644052256,-4.61215000712182
"Dhc93AB",0.0306374251263173,0.119346561057438,0.212819702367191,0.831996272365982,0.831996272365982,-4.61215020718781
"CG14410",-0.185620314426166,1.39912205835133,-0.212747759363674,0.832052203591694,0.832052203591694,-4.61215074951198
"CG13077",-0.150242420965551,1.74186010557673,-0.212700902022528,0.832088632735636,0.832088632735636,-4.61215110263584
"CG4928",0.179314217618037,5.04990834264917,0.212671424893917,0.832111549857143,0.832111549857143,-4.61215132474006
"CG3597",0.247541081491359,5.86499092789431,0.212577252238574,0.832184765770331,0.832184765770331,-4.61215203410624
"CG31918",-0.304804434099194,2.46398722843622,-0.21256175103228,0.832196817552836,0.832196817552836,-4.61215215084078
"T3dh",0.214334125979392,3.16906383635088,0.212538070659045,0.832215228501296,0.832215228501296,-4.61215232915357
"CG14589",0.148253131309459,1.41438591679792,0.212492470178851,0.832250682095511,0.832250682095511,-4.61215267246853
"CG32241",-0.373609213590524,2.0799457779821,-0.212358551148974,0.832354803861863,0.832354803861863,-4.61215368028751
"Usp20-33",-0.141383781198317,3.38145839455333,-0.21215937742628,0.832509666556009,0.832509666556009,-4.61215517801357
"gammaTry",0.485271897923595,6.14274497296721,0.212150731333271,0.832516389265762,0.832516389265762,-4.6121552429978
"CG13585",-0.242025152626169,6.12008425996634,-0.212150000795194,0.832516957291157,0.832516957291157,-4.61215524848842
"CG15472",0.15312237854436,0.87332210356364,0.2121330709292,0.832530121029431,0.832530121029431,-4.61215537572561
"CG2991",-0.143349170277876,4.5084224419179,-0.212065717680383,0.832582491707227,0.832582491707227,-4.61215588182171
"s-cup",-0.114461857997121,0.42329517461136,-0.212044764239151,0.832598784259318,0.832598784259318,-4.61215603923433
"Kr-h2",-0.207907980874268,6.87898522352408,-0.212036020606735,0.832605582977429,0.832605582977429,-4.61215610491625
"aPKC",-0.142758475441857,3.58890661563635,-0.211968599142871,0.83265800778782,0.83265800778782,-4.61215661129352
"Vsp37A",-0.212982383325147,5.37681242031582,-0.21196116969815,0.8326637847368,0.8326637847368,-4.61215666708346
"CG8915",-0.131948646161091,2.48950778769362,-0.211813353534158,0.832778724773413,0.832778724773413,-4.61215777667393
"CG17233",0.133208366780072,2.5934051173938,0.211771765606569,0.832811063692312,0.832811063692312,-4.61215808871687
"ProtB",-0.114216336497028,3.34298953149455,-0.211728325146364,0.832844843454764,0.832844843454764,-4.61215841459445
"CG13380",0.221229817876798,3.68202932934542,0.211629653537349,0.832921572711848,0.832921572711848,-4.61215915455203
"HSPC300",-0.277659342887771,8.32674821006986,-0.211623877534197,0.832926064311724,0.832926064311724,-4.61215919785674
"RpL35A",0.20072583801127,9.96360566684127,0.211523906731273,0.833003805600341,0.833003805600341,-4.61215994718581
"JhI-26",-0.200954417314155,4.78390271031412,-0.211466228024122,0.833048659623005,0.833048659623005,-4.61216037935463
"gwl",0.173224929862989,4.28649462066388,0.211465190745538,0.833049466270928,0.833049466270928,-4.61216038712557
"Hen1",-0.169965290686843,2.61773400927414,-0.211420409023319,0.833084291303301,0.833084291303301,-4.61216072257851
"Cpr65Eb",-0.0195044323771239,0.011693016140716,-0.211176763387578,0.833273771036858,0.833273771036858,-4.61216254644803
"Cyp6u1",-0.144864992719091,4.03552133565685,-0.211125530042625,0.833313615733429,0.833313615733429,-4.61216292970084
"CG13650",0.163006301904264,1.4607694132464,0.211086900321428,0.833343658751169,0.833343658751169,-4.61216321861044
"Map60",-0.172372700154834,4.30465172328831,-0.211066682612296,0.83335938252012,0.83335938252012,-4.61216336979656
"cg",0.129910644708428,3.53180077340265,0.210993783467065,0.833416078395178,0.833416078395178,-4.61216391480953
"ytr",0.196012799527161,3.96860527716425,0.21093567232275,0.833461273825596,0.833461273825596,-4.61216434912898
"CG5189",-0.182193949521695,6.85764599146959,-0.210852584664181,0.833525895493397,0.833525895493397,-4.61216496991414
"CG11791",-0.22790978455757,5.28527200608887,-0.210719738125737,0.833629219653957,0.833629219653957,-4.61216596196315
"Slh",-0.172626010063516,4.27577324921685,-0.210467317341936,0.83382555323361,0.83382555323361,-4.6121678452296
"dap",-0.381794895322693,4.35252804686674,-0.210347405262834,0.833918824876294,0.833918824876294,-4.61216873908303
"CG15368",-0.209566271053245,1.19944555887696,-0.210269569626003,0.83397936932288,0.83397936932288,-4.61216931901649
"CG31189",-0.165933621209707,1.4261473283801,-0.210145267224056,0.834076060019242,0.834076060019242,-4.61217024471782
"unc-45",-0.117131891300162,3.05234897280007,-0.210102667404368,0.834109197587405,0.834109197587405,-4.61217056184031
"CG7231",-0.186597254995713,6.42145393684464,-0.210055318642003,0.834146029617461,0.834146029617461,-4.6121709142397
"CG34254",-0.121706778820764,2.62326586494658,-0.210000878539682,0.834188378373182,0.834188378373182,-4.61217131931937
"CG30046",0.273778088785991,1.81779367960034,0.209822258535973,0.834327329657548,0.834327329657548,-4.612172647665
"Prosalpha1",-0.206445115108901,8.96128085717772,-0.209771948805059,0.834366467332338,0.834366467332338,-4.61217302160042
"msl-2",0.135592373132007,1.98487847133943,0.209722342519354,0.834405058181979,0.834405058181979,-4.61217339021974
"CG12111",0.20002743153383,0.913136179425353,0.209653222889115,0.834458829973488,0.834458829973488,-4.61217390369572
"Dp1",0.114977884115977,5.33729822375069,0.209639006151879,0.834469890018003,0.834469890018003,-4.6121740092881
"CG6550",0.135879758970523,2.0615660112705,0.20961410477703,0.834489262357253,0.834489262357253,-4.61217419422155
"CG2781",-0.218224739416757,4.1768631116612,-0.209448564933877,0.834618048770111,0.834618048770111,-4.61217542306852
"CG34043",0.207530509524851,4.97468683151203,0.209445665258257,0.834620304695213,0.834620304695213,-4.61217544458496
"CG13168",0.111203840635503,1.38111491697211,0.209415693296547,0.834643622729742,0.834643622729742,-4.61217566696827
"CG17841",0.228114770629721,5.17204187208033,0.209355686917695,0.83469030783376,0.83469030783376,-4.61217611210285
"CG13339",-0.156754142278289,4.26330910450947,-0.209215436952635,0.834799424950486,0.834799424950486,-4.61217715199759
"ix",-0.21469688454865,4.1561397957085,-0.209186330688606,0.834822070578531,0.834822070578531,-4.61217736772123
"Mitf",-0.147718545173692,5.24619108865316,-0.209158033102327,0.834844087162494,0.834844087162494,-4.61217757742254
